Type,Date,Num,Name,Item,Account,Rep,Sales Tax Code,Qty,Sales Price,Amount
Invoice,07/25/2025,AS010729,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,2.00,"7,906.00","15,812.00"
Invoice,07/25/2025,AS010729,Micro Technology Lanka (Pvt) Ltd,BDCOM:S1508E,BDCOM,AR,Non-Taxable Sales,1.00,"5,959.00","5,959.00"
Invoice,07/28/2025,AS010730,Edge Networks (PVT) LTD,BDCOM:S1500-8P2G (BDCOM S1500-8P2G Switch),BDCOM,A,Taxable Sales,1.00,"13,700.00","13,700.00"
Invoice,07/28/2025,AS010731,Network Information Technologies (Pvt) Lt,Synology,Synology,AS,Taxable Sales,1.00,"15,250.00","15,250.00"
Invoice,07/28/2025,AS010732,Softlogic Life Insurance PLC,Services,Support and Maintenance,AS,Non-Taxable Sales,1.00,"35,400.00","35,400.00"
Invoice,07/28/2025,AS010733,NHK Holdings International (Pvt) Ltd,BDCOM:S1500-8P2G (BDCOM S1500-8P2G Switch),BDCOM,AR,Non-Taxable Sales,1.00,"16,110.00","16,110.00"
Invoice,07/29/2025,AS010734,Manons Cine Combines,Services,Support and Maintenance,AD,Non-Taxable Sales,1.00,"11,800.00","11,800.00"
Invoice,07/31/2025,AS010735,MARS Network (Pvt) Ltd,Synology:RS2821RP+ (Synology NAS RS2821RP+ 16 Bay NAS),Synology,A,Taxable Sales,1.00,"1,281,825.00","1,281,825.00"
Invoice,07/31/2025,AS010735,MARS Network (Pvt) Ltd,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,A,Taxable Sales,3.00,"124,537.50","373,612.50"
Invoice,07/31/2025,AS010735,MARS Network (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Credit Memo,08/01/2025,AS00113,TWINTECH HOLDINGS PVT LTD,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,,Taxable Sales,-1.00,"19,900.00","-19,900.00"
Credit Memo,08/01/2025,AS00113,TWINTECH HOLDINGS PVT LTD,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,,Taxable Sales,-1.00,"15,790.00","-15,790.00"
Credit Memo,08/01/2025,AS00113,TWINTECH HOLDINGS PVT LTD,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,,Taxable Sales,-1.00,"20,650.00","-20,650.00"
Credit Memo,08/01/2025,AS00114,TWINTECH HOLDINGS PVT LTD,BDCOM:S1006-4p-65 (BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE),BDCOM,,Taxable Sales,-2.00,"5,100.00","-10,200.00"
Credit Memo,08/01/2025,AS00114,TWINTECH HOLDINGS PVT LTD,BDCOM:S1500-8P2G (BDCOM S1500-8P2G Switch),BDCOM,,Taxable Sales,-2.00,"13,360.00","-26,720.00"
Credit Memo,08/01/2025,AS00114,TWINTECH HOLDINGS PVT LTD,BDCOM:S1508E,BDCOM,,Taxable Sales,-2.00,"5,050.00","-10,100.00"
Invoice,08/01/2025,AS010736,Tekki (Pvt) Ltd,Rental,Other Sales,AS,Non-Taxable Sales,10.00,"2,360.00","23,600.00"
Invoice,08/01/2025,AS010737,Unity Systems Solutions,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,AD,Taxable Sales,1.00,"93,000.00","93,000.00"
Invoice,08/01/2025,AS010738,Micro Technology Lanka (Pvt) Ltd,Accs (Accessories),Hardware,AR,Non-Taxable Sales,60.00,60.00,"3,600.00"
Invoice,08/02/2025,AS010739,Barclays Computers (Pvt) Ltd,BDCOM:S1500-16P2S (BDCOM S1500-16P2S POE Switch),BDCOM,AR,Taxable Sales,1.00,"38,135.53","38,135.53"
Invoice,08/04/2025,AS010740,AL - ARAF HOTELS & RESORT (PVT) LTD,Hosting (Hosting),Support and Maintenance,AS,Taxable Sales,1.00,"3,045.00","3,045.00"
Invoice,08/04/2025,AS010741,I M Solutions,BDCOM:S1500-8P2G (BDCOM S1500-8P2G Switch),BDCOM,AD,Taxable Sales,12.00,"14,000.00","168,000.00"
Invoice,08/04/2025,AS010742,E Technology System (Pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AD,Taxable Sales,1.00,"129,000.00","129,000.00"
Invoice,08/05/2025,AS010743,Apex Business Solutions PVT Ltd.,BDCOM:S1500-24P2S (BDCOM S1500-24P2S Switch),BDCOM,AD,Taxable Sales,1.00,"57,000.00","57,000.00"
Invoice,08/05/2025,AS010744,MARS Network (Pvt) Ltd,RAM,Hardware,A,Taxable Sales,1.00,"32,000.00","32,000.00"
Invoice,08/06/2025,AS010745,NextGen Holdings,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,AD,Taxable Sales,1.00,"157,000.00","157,000.00"
Invoice,08/06/2025,AS010745,NextGen Holdings,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AD,Taxable Sales,3.00,"83,000.00","249,000.00"
Invoice,08/06/2025,AS010746,Techtron Integrated Solutions (Pvt) Ltd,Synology:DS223j (Synology DS223j  ),Synology,AS,Taxable Sales,1.00,"64,000.00","64,000.00"
Invoice,08/06/2025,AS010747,RK Computers,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),BDCOM,AR,Non-Taxable Sales,2.00,"3,894.00","7,788.00"
Invoice,08/06/2025,AS010747,RK Computers,BDCOM:S1508E,BDCOM,AR,Non-Taxable Sales,1.00,"5,959.00","5,959.00"
Invoice,08/07/2025,AS010748,D.Samson Industries (Pvt) Ltd,HDD:2 TB NAS (2 TB Seagate Ironwolf NAS Hard Drive),Hard Drive,AS,Taxable Sales,1.00,"57,000.00","57,000.00"
Invoice,08/11/2025,AS010749,BlueChip Technical Services(Pvt)Ltd,Rental,Other Sales,A,Taxable Sales,1.00,"15,000.00","15,000.00"
Invoice,08/12/2025,AS010750,Apex Business Solutions PVT Ltd.,Synology:DS1825+ (Synology Disktation DS1825+ NAS Unit),Synology,AD,Taxable Sales,1.00,"367,000.00","367,000.00"
Invoice,08/12/2025,AS010750,Apex Business Solutions PVT Ltd.,HDD:HAT3300-12T (12TB Synology Plus Hard Drive),Hard Drive,AD,Taxable Sales,2.00,"112,000.00","224,000.00"
Invoice,08/12/2025,AS010751,Premier IT Solutions (pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,1.00,"42,500.00","42,500.00"
Invoice,08/13/2025,AS010752,Softlogic Information Technologies (Pvt),MA (Maintenance  Agreement),Support and Maintenance,A,Taxable Sales,1.00,"149,000.00","149,000.00"
Invoice,08/13/2025,AS010752,Softlogic Information Technologies (Pvt),24x7 Support (24x7 Support),Other Sales,A,Taxable Sales,1.00,"37,250.00","37,250.00"
Invoice,08/13/2025,AS010753,OAK INTEGRATED SYSTEMS PVT LTD,Acronis,Acronics,A,Taxable Sales,1.00,"192,000.00","192,000.00"
Invoice,08/14/2025,AS010754,Techno Mobile & CCTV,BDCOM:S1200-16P2G1S (BDCOM 16Port 100M POE+ 2Port 1G RJ45 + 1 -Port GE SFP port Unmanaged POE Sw...,BDCOM,AR,Non-Taxable Sales,1.00,"26,500.00","26,500.00"
Invoice,08/15/2025,AS010755,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,1.00,"10,500.00","10,500.00"
Invoice,08/18/2025,AS010756,Neo Solution,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"1,500.00","1,500.00"
Invoice,08/18/2025,AS010757,Wiscom Information Technology (Pvt) Ltd,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"12,500.00","12,500.00"
Invoice,08/18/2025,AS010758,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,08/18/2025,AS010759,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,08/18/2025,AS010760,Edge Networks (PVT) LTD,BDCOM:S1500-16P2S (BDCOM S1500-16P2S POE Switch),BDCOM,A,Taxable Sales,3.00,"39,500.00","118,500.00"
Invoice,08/18/2025,AS010761,LANKA COMMODITY BROKERS LTD,Services,Support and Maintenance,AS,Taxable Sales,1.00,"6,760.44","6,760.44"
Invoice,08/18/2025,AS010762,LANKA COMMODITY BROKERS LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"18,550.12","18,550.12"
Invoice,08/18/2025,AS010763,LANKA MOUNT CASTLE (PVT) LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"15,212.50","15,212.50"
Invoice,08/18/2025,AS010764,Softlogic Information Technologies (Pvt),Synology:RS822RP+ (Synology Rackstation RS822RP+),Synology,AD,Taxable Sales,1.00,"562,000.00","562,000.00"
Invoice,08/18/2025,AS010764,Softlogic Information Technologies (Pvt),HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Taxable Sales,4.00,"59,000.00","236,000.00"
Invoice,08/18/2025,AS010764,Softlogic Information Technologies (Pvt),Synology:1 U Fixed Rail Kit,Synology,AD,Taxable Sales,1.00,,
Invoice,08/19/2025,AS010765,Debug Computer Peripherals (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AD,Taxable Sales,1.00,"27,700.00","27,700.00"
Invoice,08/19/2025,AS010766,Phoenix Ogilvy (Pvt) Ltd,Synology:DS1825+ (Synology Disktation DS1825+ NAS Unit),Synology,AS,Taxable Sales,2.00,"367,000.00","734,000.00"
Invoice,08/19/2025,AS010766,Phoenix Ogilvy (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,8.00,"83,000.00","664,000.00"
Invoice,08/19/2025,AS010767,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,2.00,"10,500.00","21,000.00"
Invoice,08/19/2025,AS010768,Synergy Ventures,BDCOM:S1508E,BDCOM,AS,Non-Taxable Sales,1.00,"11,800.00","11,800.00"
Invoice,08/20/2025,AS010769,Pubudu Engineering (Pvt) Ltd,Synology:DS1520+ (Synology NAS DS1520+ 8GB  5 Bay NAS),Synology,AS,Taxable Sales,1.00,"282,000.00","282,000.00"
Invoice,08/20/2025,AS010769,Pubudu Engineering (Pvt) Ltd,Services,Support and Maintenance,AS,Taxable Sales,1.00,"10,000.00","10,000.00"
Invoice,08/20/2025,AS010769,Pubudu Engineering (Pvt) Ltd,Services,Support and Maintenance,AS,Taxable Sales,1.00,"10,000.00","10,000.00"
Invoice,08/20/2025,AS010769,Pubudu Engineering (Pvt) Ltd,Rental,Other Sales,AS,Taxable Sales,1.00,"30,000.00","30,000.00"
Invoice,08/20/2025,AS010769,Pubudu Engineering (Pvt) Ltd,Discount,Sales Discount,AS,Taxable Sales,,"-5,000.00","-5,000.00"
Invoice,08/21/2025,AS010770,Base Hp (Pvt) Ltd,HDD:HAT5310-8T (Synology 8TB Enterprise Hard Drive),Hard Drive,A,Taxable Sales,5.00,"114,000.00","570,000.00"
Invoice,08/21/2025,AS010770,Base Hp (Pvt) Ltd,Synology:RS3621RPxs,Synology,A,Taxable Sales,1.00,"1,427,000.00","1,427,000.00"
Invoice,08/21/2025,AS010770,Base Hp (Pvt) Ltd,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,08/21/2025,AS010771,Univell Enterprise Solutions (Pvt) Ltd,Synology:DS1825+ (Synology Disktation DS1825+ NAS Unit),Synology,AS,Taxable Sales,1.00,"344,000.00","344,000.00"
Invoice,08/21/2025,AS010771,Univell Enterprise Solutions (Pvt) Ltd,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,AS,Taxable Sales,4.00,"87,000.00","348,000.00"
Invoice,08/22/2025,AS010772,GTS Technology Solutions (pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,A,Taxable Sales,1.00,"149,000.00","149,000.00"
Invoice,08/22/2025,AS010772,GTS Technology Solutions (pvt) Ltd,HDD:HAT3300-6T (Synology 6TB Plus Hard Drive),Hard Drive,A,Taxable Sales,3.00,"62,000.00","186,000.00"
Invoice,08/22/2025,AS010772,GTS Technology Solutions (pvt) Ltd,Discount,Sales Discount,A,Taxable Sales,,"-14,000.00","-14,000.00"
Invoice,08/23/2025,AS010773,Barclays Computers (Pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AS,Taxable Sales,2.00,"130,000.00","260,000.00"
Invoice,08/23/2025,AS010774,Barclays Computers (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Taxable Sales,1.00,"16,271.18","16,271.18"
Invoice,08/23/2025,AS010774,Barclays Computers (Pvt) Ltd,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Taxable Sales,2.00,"6,900.00","13,800.00"
Invoice,08/23/2025,AS010774,Barclays Computers (Pvt) Ltd,BDCOM:S1508E,BDCOM,AR,Taxable Sales,10.00,"5,000.00","50,000.00"
Invoice,08/25/2025,AS010775,TIMEX GARMENTS (Pvt) LTD,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AS,Taxable Sales,3.00,"47,000.00","141,000.00"
Invoice,08/27/2025,AS010776,Adventa Holdings (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,A,Taxable Sales,1.00,"185,000.00","185,000.00"
Invoice,08/27/2025,AS010776,Adventa Holdings (Pvt) Ltd,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,A,Taxable Sales,4.00,"118,000.00","472,000.00"
Invoice,08/27/2025,AS010776,Adventa Holdings (Pvt) Ltd,Discount,Sales Discount,A,Taxable Sales,,"-13,000.00","-13,000.00"
Invoice,08/27/2025,AS010777,Brilliant Technologies,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),BDCOM,AR,Non-Taxable Sales,3.00,"3,900.00","11,700.00"
Invoice,08/27/2025,AS010778,Green City Global (pvt) Ltd,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),BDCOM,AR,Non-Taxable Sales,5.00,"3,970.00","19,850.00"
Invoice,08/27/2025,AS010778,Green City Global (pvt) Ltd,BDCOM:S1500-8T (BDCOM 8-Port Gigabit RJ45 Unmanaged Switch),BDCOM,AR,Non-Taxable Sales,10.00,"6,000.00","60,000.00"
Invoice,08/27/2025,AS010778,Green City Global (pvt) Ltd,BDCOM:S1500-16T (BDCOM S1500-16T Switch),BDCOM,AR,Non-Taxable Sales,1.00,"19,260.00","19,260.00"
Invoice,08/27/2025,AS010778,Green City Global (pvt) Ltd,BDCOM:S1500-24T (BDCOM S1500-24T Switch),BDCOM,AR,Non-Taxable Sales,1.00,"26,500.00","26,500.00"
Invoice,08/27/2025,AS010778,Green City Global (pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,1.00,"26,550.00","26,550.00"
Invoice,08/27/2025,AS010778,Green City Global (pvt) Ltd,Synology:DS423 (Synology DS423 4 Bay NAS),Synology,AR,Non-Taxable Sales,1.00,"153,000.00","153,000.00"
Invoice,08/28/2025,AS010779,Techtron Integrated Solutions (Pvt) Ltd,HDD:4TB Ent Toshiba (4TB Enterprise Toshiba HDD),Hard Drive,AS,Taxable Sales,1.00,"52,900.00","52,900.00"
Invoice,08/28/2025,AS010780,Green City Global (pvt) Ltd,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,AR,Non-Taxable Sales,1.00,"133,340.00","133,340.00"
Invoice,08/29/2025,AS010781,WinSoft Technologies (Pvt)Ltd,Rental,Other Sales,AS,Taxable Sales,2.00,"25,000.00","50,000.00"
Invoice,08/29/2025,AS010782,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,1.00,"10,500.00","10,500.00"
Invoice,08/30/2025,AS010783,Gadgetbox,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,AD,Non-Taxable Sales,1.00,"123,074.00","123,074.00"
Invoice,08/30/2025,AS010783,Gadgetbox,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,AD,Non-Taxable Sales,2.00,"44,368.00","88,736.00"
Invoice,09/01/2025,AS010784,MM Trade Stationers (Pvt) Ltd.,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,AR,Taxable Sales,1.00,"169,000.00","169,000.00"
Invoice,09/02/2025,AS010785,Barclays Computers (Pvt) Ltd,BDCOM:S2900-24S8C4X (BDCOM S2900-24S8C4X 16- Port Gigabit SFP+ 8-Port RJ45 L3-lite Managed Switch),BDCOM,AR,Taxable Sales,1.00,"135,000.00","135,000.00"
Invoice,09/03/2025,AS010786,Green City Global (pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,2.00,"26,550.00","53,100.00"
Invoice,09/03/2025,AS010787,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,1.00,"10,500.00","10,500.00"
Invoice,09/03/2025,AS010788,Barclays Computers (Pvt) Ltd,"BDCOM:S1516v1 (BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch)",BDCOM,AR,Taxable Sales,1.00,"16,000.00","16,000.00"
Invoice,09/03/2025,AS010788,Barclays Computers (Pvt) Ltd,BDCOM:S1500-16T (BDCOM S1500-16T Switch),BDCOM,AR,Taxable Sales,2.00,"16,450.00","32,900.00"
Invoice,09/04/2025,AS010789,FT Soft (Pvt) Ltd,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,A,Taxable Sales,1.00,"92,000.00","92,000.00"
Invoice,09/04/2025,AS010789,FT Soft (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,2.00,"41,000.00","82,000.00"
Invoice,09/04/2025,AS010790,Adapt Information Technologies,Synology:DS223 (Synology Diskstation DS223  2Bay),Synology,A,Taxable Sales,1.00,"94,000.00","94,000.00"
Invoice,09/04/2025,AS010790,Adapt Information Technologies,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,2.00,"82,000.00","164,000.00"
Invoice,09/04/2025,AS010790,Adapt Information Technologies,Discount,Sales Discount,A,Taxable Sales,,"-3,000.00","-3,000.00"
Invoice,09/04/2025,AS010791,Call Lanka Telecom (Pvt) Ltd,BDCOM:S1500-8T (BDCOM 8-Port Gigabit RJ45 Unmanaged Switch),BDCOM,AS,Taxable Sales,2.00,"5,500.00","11,000.00"
Invoice,09/04/2025,AS010791,Call Lanka Telecom (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AS,Taxable Sales,1.00,"23,000.00","23,000.00"
Invoice,09/08/2025,AS010792,I M Solutions,BDCOM:S1500-24P2S-370 (S1500-24P2S-370 BDCOM Switch),BDCOM,AD,Taxable Sales,3.00,"62,000.00","186,000.00"
Invoice,09/08/2025,AS010793,Sevenx Lanka (Pvt) Ltd,BDCOM:S1508E,BDCOM,AD,Taxable Sales,3.00,"5,500.00","16,500.00"
Invoice,09/08/2025,AS010794,Fentons Ltd,Acronis:Acronis Cyber Protect Home Offi (Acronis Cyber Protect Home Office),Acronics,A,Taxable Sales,2.00,"31,000.00","62,000.00"
Invoice,09/09/2025,AS010795,Softlogic Information Technologies (Pvt),HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,A,Taxable Sales,3.00,"107,000.00","321,000.00"
Credit Memo,09/10/2025,AS00115,VS Information Systems (Pvt) Ltd,Synology:RS422+ (Synology RackStation RS422+),Synology,,Taxable Sales,-1.00,"417,400.00","-417,400.00"
Invoice,09/10/2025,AS010796,BlueChip Technical Services(Pvt)Ltd,Rental,Other Sales,A,Taxable Sales,1.00,"15,000.00","15,000.00"
Invoice,09/10/2025,AS010797,Prime Lands (Pvt.) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,1.00,"47,000.00","47,000.00"
Invoice,09/10/2025,AS010797,Prime Lands (Pvt.) Ltd,Services,Support and Maintenance,A,Taxable Sales,1.00,"10,000.00","10,000.00"
Invoice,09/11/2025,AS010798,VS Information Systems (Pvt) Ltd,Synology:RS822RP+ (Synology Rackstation RS822RP+),Synology,A,Taxable Sales,1.00,"533,587.50","533,587.50"
Invoice,09/11/2025,AS010799,Office Network (Pvt) Ltd,Synology:DS425+ (Synology DiskStation DS425+ 4 Bay),Synology,A,Taxable Sales,1.00,"165,000.00","165,000.00"
Invoice,09/11/2025,AS010799,Office Network (Pvt) Ltd,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,A,Taxable Sales,2.00,"111,000.00","222,000.00"
Invoice,09/11/2025,AS010800,Edge Networks (PVT) LTD,Synology:DS225+ (Synology DiskStation DS225+ 2Bay NAS),Synology,A,Taxable Sales,1.00,"113,000.00","113,000.00"
Invoice,09/11/2025,AS010800,Edge Networks (PVT) LTD,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),Hard Drive,A,Taxable Sales,2.00,"83,000.00","166,000.00"
Invoice,09/12/2025,AS010801,ABC Computers,HDD:HAT5300-12T (Synology 12TB Enterprise Hard Drive),Hard Drive,AD,Taxable Sales,6.00,"176,500.00","1,059,000.00"
Invoice,09/12/2025,AS010802,Southern Technologies,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),BDCOM,AR,Non-Taxable Sales,3.00,"10,500.00","31,500.00"
Invoice,09/12/2025,AS010803,Smart IT Solution-Kekeirawa,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),BDCOM,AR,Non-Taxable Sales,2.00,"3,900.00","7,800.00"
Invoice,09/12/2025,AS010803,Smart IT Solution-Kekeirawa,BDCOM:S1016 (BDCOM S1016 16 Port 100M BaseT 1U Rack Mounted),BDCOM,AR,Non-Taxable Sales,1.00,"12,950.00","12,950.00"
Invoice,09/12/2025,AS010803,Smart IT Solution-Kekeirawa,BDCOM:S1024B (BDCOM S1024B 24 Port 100M BaseT 1U Rack Mounted),BDCOM,AR,Non-Taxable Sales,1.00,"19,300.00","19,300.00"
Invoice,09/12/2025,AS010803,Smart IT Solution-Kekeirawa,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),BDCOM,AR,Non-Taxable Sales,1.00,"8,100.00","8,100.00"
Invoice,09/13/2025,AS010804,Apex Business Solutions PVT Ltd.,Acronis,Acronics,AD,Taxable Sales,1.00,"496,000.00","496,000.00"
Invoice,09/13/2025,AS010804,Apex Business Solutions PVT Ltd.,Acronis,Acronics,AD,Taxable Sales,1.00,,
Invoice,09/13/2025,AS010804,Apex Business Solutions PVT Ltd.,Acronis,Acronics,AD,Taxable Sales,1.00,,
Invoice,09/15/2025,AS010805,Adapt Information Technologies,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,A,Taxable Sales,10.00,"111,000.00","1,110,000.00"
Invoice,09/15/2025,AS010805,Adapt Information Technologies,HDD:SAT5221-1920G (1.92TB Synology Enterprise SATA SSDs),Synology,A,Taxable Sales,3.00,"182,000.00","546,000.00"
Invoice,09/15/2025,AS010805,Adapt Information Technologies,Synology:2 U Sliding Rail Kit,Synology,A,Taxable Sales,1.00,,
Invoice,09/15/2025,AS010805,Adapt Information Technologies,Synology:RS2825RP+ (Synology RackStation RS2825RP+ 16 Bay NAS),Synology,A,Taxable Sales,1.00,"1,386,000.00","1,386,000.00"
Invoice,09/17/2025,AS010806,Electro Net,BDCOM:S1016 (BDCOM S1016 16 Port 100M BaseT 1U Rack Mounted),BDCOM,AD,Non-Taxable Sales,1.00,"14,000.00","14,000.00"
Invoice,09/17/2025,AS010807,Smart Stock (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,1.00,"26,500.00","26,500.00"
Invoice,09/18/2025,AS010808,NSK Media Systems (Pvt) Ltd,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),BDCOM,AR,Non-Taxable Sales,1.00,"21,500.00","21,500.00"
Invoice,09/18/2025,AS010808,NSK Media Systems (Pvt) Ltd,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),BDCOM,AR,Non-Taxable Sales,1.00,"28,000.00","28,000.00"
Invoice,09/20/2025,AS010809,WinSoft Technologies (Pvt)Ltd,Rental,Other Sales,AS,Taxable Sales,1.00,"25,000.00","25,000.00"
Invoice,09/22/2025,AS010810,Gennext (Pvt) Ltd,Synology:DS1525+ (Synology DiskStation DS1525+ 5Bay NAS),Synology,A,Taxable Sales,1.00,"256,162.50","256,162.50"
Invoice,09/22/2025,AS010810,Gennext (Pvt) Ltd,HDD:HAT3300-4T (Synology 4TB Plus HDD),Hard Drive,A,Taxable Sales,5.00,"40,500.00","202,500.00"
Invoice,09/23/2025,AS010811,Shenid IT Solutions,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,AD,Non-Taxable Sales,1.00,"240,720.00","240,720.00"
Invoice,09/23/2025,AS010811,Shenid IT Solutions,HDD:HAT3310-12T (12TB Synology Plus HDD),Hard Drive,AD,Non-Taxable Sales,4.00,"132,160.00","528,640.00"
Invoice,09/23/2025,AS010812,Neo Solution,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"1,500.00","1,500.00"
Invoice,09/23/2025,AS010813,Wiscom Information Technology (Pvt) Ltd,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"12,500.00","12,500.00"
Invoice,09/23/2025,AS010814,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,09/23/2025,AS010815,ABSOLUTE BUSINESS SOLUTIONS ( PVT) LTD,Acronis,Acronics,SM,Non-Taxable Sales,1.00,"2,000.00","2,000.00"
Invoice,09/23/2025,AS010816,Byte Bolster solution,BDCOM:S2528P (Ethernet POE Switch with 4GE TX/SFP combo ports and 24 GE PoE Ports),BDCOM,AD,Non-Taxable Sales,3.00,"118,000.00","354,000.00"
Invoice,09/23/2025,AS010817,LANKA COMMODITY BROKERS LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"18,626.34","18,626.34"
Invoice,09/23/2025,AS010818,LANKA COMMODITY BROKERS LTD,Services,Support and Maintenance,AS,Taxable Sales,1.00,"6,788.21","6,788.21"
Invoice,09/23/2025,AS010819,LANKA MOUNT CASTLE (PVT) LTD,Host Email,Support and Maintenance,AS,Taxable Sales,1.00,"15,275.00","15,275.00"
Invoice,09/23/2025,AS010820,AL - ARAF HOTELS & RESORT (PVT) LTD,Hosting (Hosting),Support and Maintenance,AS,Taxable Sales,1.00,"3,055.00","3,055.00"
Invoice,09/24/2025,AS010821,Base Hp (Pvt) Ltd,Synology:DS925+ (Synology NAS DS925+ 4 Bay NAS),Synology,A,Taxable Sales,1.00,"202,000.00","202,000.00"
Invoice,09/24/2025,AS010821,Base Hp (Pvt) Ltd,HDD:HAT3310-16T (Synology 16TB Plus HDD),Hard Drive,A,Taxable Sales,4.00,"123,000.00","492,000.00"
Invoice,09/24/2025,AS010822,Base Hp (Pvt) Ltd,Synology:RS1221RP+,Synology,A,Taxable Sales,1.00,"605,500.00","605,500.00"
