,,,Trans #,,Type,,Date,,Num,,Name,,Memo,,Due Date,,Paid Through,,Item,,Item Description,,Account,,Class,,Rep,,Sales Tax Code,,Clr,,Split,,Paid,,Pay Meth,,Aging,,Qty,,Sales Price,,Amount,,Balance,,Account Type,,Avg Days to Pay,,Paid Date,,Check #,,Paycheck Date,,Pay Period,,Amount Paid
"Dec 31, '23 - Mar 31, 24",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"9,459",,Invoice,,09/20/2024,,AS010287,,Star Technology,,Synology 2TB Plus Hard Drive,,09/20/2024,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"44,840.00",,"89,680.00",,"60,385,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,460",,Invoice,,09/20/2024,,AS010288,,TYAX (PVT) LTD,,"BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch",,09/20/2024,,,,"BDCOM:S1516v1 (BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch)",,"BDCOM S1516v1 Unmanaged 1Gb, 16 port  Switch",,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,6.00,,"21,000.00",,"126,000.00",,"60,511,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,484",,Invoice,,09/25/2024,,AS010289,,Alphasonic Technologies (Pvt) Ltd,,Data Recovery Charges,,09/25/2024,,,,Services,,,,Support and Maintenance,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"70,000.00",,"70,000.00",,"60,581,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,484",,Invoice,,09/25/2024,,AS010289,,Alphasonic Technologies (Pvt) Ltd,,Synology DS1815+ 2 Weeks Rental Charges,,09/25/2024,,,,Services,,,,Support and Maintenance,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"30,000.00",,"60,000.00",,"60,641,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,491",,Invoice,,09/25/2024,,AS010290,,ROAR AD X (PVT LTD,,Synology NAS Service Charges,,08/31/2024,,,,Services,,,,Support and Maintenance,,Sal:EC,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"15,000.00",,"15,000.00",,"60,656,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,492",,Invoice,,09/25/2024,,AS010291,,OAK INTEGRATED SYSTEMS PVT LTD,,"Acronis Cyber Protect - Backup Advance Server Subscription License, 1 Year - Renewal",,09/25/2024,,,,Acronis,,,,Acronics,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"196,750.00",,"787,000.00",,"61,443,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,494",,Invoice,,09/25/2024,,AS010292,,VMIT SOLUTION (PVT) LTD,,S1500-24T2S BDCOM Switch,,09/25/2024,,,,BDCOM:S1500-24T2S (S1500-24T2S BDCOM Switch),,S1500-24T2S BDCOM Switch,,BDCOM,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"25,000.00",,"100,000.00",,"61,543,286.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,494",,Invoice,,09/25/2024,,AS010292,,VMIT SOLUTION (PVT) LTD,,BDCOM GSFP-SX-D Multi-mode Transceiver,,09/25/2024,,,,BDCOM:GSFP-SX-D,,,,BDCOM,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,6.00,,"3,700.00",,"22,200.00",,"61,565,486.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,498",,Invoice,,09/26/2024,,AS010293,,Ceylinco General Insurance Limited,,Extended Warranty  Agreement,,09/26/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"61,565,486.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,498",,Invoice,,09/26/2024,,AS010293,,Ceylinco General Insurance Limited,,Unit 01 - Synology NAS RS3617RPxs,,09/26/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"518,600.00",,"518,600.00",,"62,084,086.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,498",,Invoice,,09/26/2024,,AS010293,,Ceylinco General Insurance Limited,,Unit 02 - Synology NAS RS3617RPxs,,09/26/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"568,520.00",,"568,520.00",,"62,652,606.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,498",,Invoice,,09/26/2024,,AS010293,,Ceylinco General Insurance Limited,,Unit 03 - Synology NAS RS3617RPxs,,09/26/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"568,520.00",,"568,520.00",,"63,221,126.07",,Income,,0.00,,,,,,,,,,0.00
,,,"9,500",,Invoice,,09/27/2024,,AS010294,,Apex Business Solutions PVT Ltd.,,Synology DiskStation DS224+  2Bay,,09/27/2024,,,,Synology:DS224+ (Synology DiskStation DS224+  2Bay),,Synology DiskStation DS224+  2Bay,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"122,169.49",,"122,169.49",,"63,343,295.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,500",,Invoice,,09/27/2024,,AS010294,,Apex Business Solutions PVT Ltd.,,Synology 4TB NAS HDD,,09/27/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"44,000.00",,"88,000.00",,"63,431,295.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,501",,Invoice,,09/27/2024,,AS010295,,KBSL Information Technologies Ltd,,Synology 4TB NAS HDD,,09/27/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"44,000.00",,"44,000.00",,"63,475,295.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,502",,Invoice,,09/27/2024,,AS010296,,Barclays Computers (Pvt) Ltd,,Synology DS423 4 Bay NAS,,09/27/2024,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"134,900.00",,"269,800.00",,"63,745,095.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,510",,Invoice,,10/01/2024,,AS010297,,Creattive Technologies,,Synology Diskstation DS223  2Bay,,10/01/2024,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"96,000.00",,"96,000.00",,"63,841,095.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,563",,Credit Memo,,10/03/2024,,AS00106,,THE COMPUTER CENTER (PVT) LTD,,Seagate 2TB Constellation SATA  HDD,,10/03/2024,,,,2TB Seagate Constellation (Seagate 2TB Constellation SATA  HDD),,Seagate 2TB Constellation SATA  HDD,,Hard Drive,,Sal:RS,,,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,-1.00,,"59,200.00",,"-59,200.00",,"63,781,895.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,559",,Invoice,,10/03/2024,,AS010298,,Tritech Engineers (Pvt) Ltd,,NAS Troubleshooting Charges,,10/03/2024,,,,Services,,,,Support and Maintenance,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"7,500.00",,"7,500.00",,"63,789,395.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,561",,Invoice,,10/03/2024,,AS010299,,TYAX (PVT) LTD,,Synology Rackstation RS822RP+,,10/03/2024,,,,Synology:RS822RP+ (Synology Rackstation RS822RP+),,Synology Rackstation RS822RP+,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"516,000.00",,"516,000.00",,"64,305,395.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,561",,Invoice,,10/03/2024,,AS010299,,TYAX (PVT) LTD,,Synology 2TB Plus Hard Drive,,10/03/2024,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"41,000.00",,"82,000.00",,"64,387,395.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,561",,Invoice,,10/03/2024,,AS010299,,TYAX (PVT) LTD,,1 U Rail Kit,,10/03/2024,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"64,387,395.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,562",,Invoice,,10/03/2024,,AS010300,,Pretec Solutions,,Synology DiskStation DS224+  2Bay,,10/03/2024,,,,Synology:DS224+ (Synology DiskStation DS224+  2Bay),,Synology DiskStation DS224+  2Bay,,Synology,,Sal:RS,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"142,190.00",,"142,190.00",,"64,529,585.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,562",,Invoice,,10/03/2024,,AS010300,,Pretec Solutions,,Synology 4TB NAS HDD,,10/03/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:RS,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"52,805.00",,"105,610.00",,"64,635,195.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,580",,Invoice,,10/07/2024,,AS010301,,ENTEC COMPUTER SYSTEMS (PVT) LTD,,Synology DS423 4 Bay NAS,,10/07/2024,,,,Synology:DS423 (Synology DS423 4 Bay NAS),,Synology DS423 4 Bay NAS,,Synology,,Sal:RS,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"161,660.00",,"161,660.00",,"64,796,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,582",,Invoice,,10/07/2024,,AS010302,,Creattive Technologies,,Synology Diskstation DS223  2Bay,,10/07/2024,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"96,000.00",,"96,000.00",,"64,892,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,583",,Invoice,,10/08/2024,,AS010303,,Edge Networks (PVT) LTD,,BDCOM S1500-16P2S POE Switch,,10/08/2024,,,,BDCOM:S1500-16P2S (BDCOM S1500-16P2S POE Switch),,BDCOM S1500-16P2S POE Switch,,BDCOM,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"39,000.00",,"39,000.00",,"64,931,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,624",,Invoice,,10/09/2024,,AS010304,,Cameralk (Pvt) Ltd,,DrayTek Firewall troubleshooting Charges,,10/09/2024,,,,Services,,,,Support and Maintenance,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"5,000.00",,"5,000.00",,"64,936,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,637",,Invoice,,10/09/2024,,AS010305,,Phoenix Ogilvy (Pvt) Ltd,,Synology NAS DS1821+ 8 Bay NAS,,10/02/2024,,,,Synology:DS1821+ (Synology NAS DS1821+ 8 Bay NAS),,Synology NAS DS1821+ 8 Bay NAS,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"396,000.00",,"396,000.00",,"65,332,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,637",,Invoice,,10/09/2024,,AS010305,,Phoenix Ogilvy (Pvt) Ltd,,Synology 8TB NAS Hard Drive,,10/02/2024,,,,HDD:HAT3310-8T (Synology 8TB Plus Hard Drive),,Synology 8TB Plus Hard Drive,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"91,000.00",,"455,000.00",,"65,787,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,637",,Invoice,,10/09/2024,,AS010305,,Phoenix Ogilvy (Pvt) Ltd,,4TB Enterprise Toshiba HDD,,10/02/2024,,,,HDD:4TB Ent Toshiba (4TB Enterprise Toshiba HDD),,4TB Enterprise Toshiba HDD,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"68,000.00",,"272,000.00",,"66,059,855.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,681",,Invoice,,10/10/2024,,AS010306,,NOLIMIT,,Synology 4TB NAS HDD,,10/10/2024,,,,HDD:HAT3300-4T (Synology 4TB Plus HDD),,Synology 4TB Plus HDD,,Hard Drive,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"46,060.00",,"46,060.00",,"66,105,915.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,683",,Invoice,,10/10/2024,,AS010307,,Synergy Ventures,,Firewall Configuration Charges,,10/10/2024,,,,Servers,,,,Hardware,,Sal:RS,,AS,,Non-Taxable Sales,,,,Accounts Receivable,,Unpaid,,,,567,,1.00,,"11,800.00",,"11,800.00",,"66,117,715.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,684",,Invoice,,10/11/2024,,AS010308,,THE COMPUTER CENTER (PVT) LTD,,Synology NAS DS923+ 4 Bay NAS,,10/11/2024,,,,Synology:DS923+ (Synology NAS DS923+ 4 Bay NAS),,Synology NAS DS923+ 4 Bay NAS,,Synology,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"208,000.00",,"208,000.00",,"66,325,715.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,700",,Invoice,,10/11/2024,,AS010309,,Southern Technologies,,BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE,,10/11/2024,,,,BDCOM:S1006-4p-65 (BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE),,BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE,,BDCOM,,Sal:EC,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"6,100.00",,"12,200.00",,"66,337,915.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,700",,Invoice,,10/11/2024,,AS010309,,Southern Technologies,,BDCOM S1200-8P2G Switch,,10/11/2024,,,,BDCOM:S1200-8P2G (BDCOM S1200-8P2G Switch),,BDCOM S1200-8P2G Switch,,BDCOM,,Sal:EC,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,"10,600.00",,"42,400.00",,"66,380,315.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,702",,Invoice,,10/11/2024,,AS010310,,VS Information Systems (Pvt) Ltd,,Synology Rackstation RS822RP+,,10/11/2024,,,,Synology:RS822RP+ (Synology Rackstation RS822RP+),,Synology Rackstation RS822RP+,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"659,000.00",,"659,000.00",,"67,039,315.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,702",,Invoice,,10/11/2024,,AS010310,,VS Information Systems (Pvt) Ltd,,2 TB Seagate Ironwolf NAS Hard Drive,,10/11/2024,,,,HDD:2 TB NAS (2 TB Seagate Ironwolf NAS Hard Drive),,2 TB Seagate Ironwolf NAS Hard Drive,,Hard Drive,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,4.00,,,,,,"67,039,315.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,702",,Invoice,,10/11/2024,,AS010310,,VS Information Systems (Pvt) Ltd,,1 U Fixed Rail Kit,,10/11/2024,,,,Synology:1 U Fixed Rail Kit,,,,Synology,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,,,,,"67,039,315.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,704",,Invoice,,10/12/2024,,AS010311,,NetCore Solutions,,Synology Diskstation DS223  2Bay,,10/12/2024,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"113,280.00",,"113,280.00",,"67,152,595.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,704",,Invoice,,10/12/2024,,AS010311,,NetCore Solutions,,12TB Synology NAS Hard Drive,,10/12/2024,,,,HDD:HAT3300-12T (12TB Synology Plus Hard Drive),,12TB Synology Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"136,880.00",,"273,760.00",,"67,426,355.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,713",,Invoice,,10/15/2024,,AS010312,,Pawara Tech Solutions,,BDCOM S1500-16T Switch,,10/15/2024,,,,BDCOM:S1500-16T (BDCOM S1500-16T Switch),,BDCOM S1500-16T Switch,,BDCOM,,Sal:RS,,AD,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,3.00,,"19,116.00",,"57,348.00",,"67,483,703.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,715",,Invoice,,10/15/2024,,AS010313,,DATAVERSE IT SOLUTIONS (PVT)LTD,,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,10/15/2024,,,,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,BDCOM,,,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"3,900.00",,"3,900.00",,"67,487,603.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,715",,Invoice,,10/15/2024,,AS010313,,DATAVERSE IT SOLUTIONS (PVT)LTD,,BDCOM S1508E Switch,,10/15/2024,,,,BDCOM:S1508E,,,,BDCOM,,,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"5,980.00",,"5,980.00",,"67,493,583.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,715",,Invoice,,10/15/2024,,AS010313,,DATAVERSE IT SOLUTIONS (PVT)LTD,,BDCOM S1500-24T Switch,,10/15/2024,,,,BDCOM:S1500-24T (BDCOM S1500-24T Switch),,BDCOM S1500-24T Switch,,BDCOM,,,,AR,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"23,600.00",,"23,600.00",,"67,517,183.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,721",,Invoice,,10/15/2024,,AS010314,,Computerage (Pvt) Ltd,,BDCOM S1518-16P-330 16Port Unmanaged Gigabit POE Switch,,10/15/2024,,,,BDCOM:S1518-16P-330 (BDCOM S1518-16P-330 16Port Unmanaged Gigabit POE Switch),,BDCOM S1518-16P-330 16Port Unmanaged Gigabit POE Switch,,BDCOM,,Sal:RS,,AR,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"42,120.00",,"42,120.00",,"67,559,303.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,722",,Invoice,,10/16/2024,,AS010315,,TYAX (PVT) LTD,,BDCOM 1GE SFP Single-mode,,10/16/2024,,,,BDCOM:GSFP-LX-10-D (BDCOM 1GE SFP Single-mode),,BDCOM 1GE SFP Single-mode,,BDCOM,,Sal:RS,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,10.00,,"5,000.00",,"50,000.00",,"67,609,303.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,723",,Invoice,,10/16/2024,,AS010316,,Network Information Technologies (Pvt) Lt,,Synology C2 S3 Compatible object Cloud Storage Capacity - 15TB - 1 Year,,10/16/2024,,,,Synology:C2 Cloud (Synology C2 Cloud Storage),,Synology C2 Cloud Storage,,Synology,,Sal:EC,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,15.00,,"29,800.00",,"447,000.00",,"68,056,303.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,724",,Invoice,,10/18/2024,,AS010317,,Search Advance Technology,,Synology Diskstation DS223  2Bay,,10/18/2024,,,,Synology:DS223 (Synology Diskstation DS223  2Bay),,Synology Diskstation DS223  2Bay,,Synology,,Sal:RS,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"113,280.00",,"113,280.00",,"68,169,583.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,724",,Invoice,,10/18/2024,,AS010317,,Search Advance Technology,,Synology 2TB Plus Hard Drive,,10/18/2024,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,Sal:RS,,A,,Non-Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"42,480.00",,"84,960.00",,"68,254,543.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,726",,Invoice,,10/21/2024,,AS010318,,Content Management & Solutions (Pvt) Ltd,,Maintenance  Agreement,,10/21/2024,,,,MA (Maintenance  Agreement),,Maintenance  Agreement,,Support and Maintenance,,Mnt,,AD,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"187,000.00",,"187,000.00",,"68,441,543.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,742",,Invoice,,10/21/2024,,AS010319,,Barclays Computers (Pvt) Ltd,,BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE,,10/21/2024,,,,BDCOM:S1006-4p-65 (BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE),,BDCOM S1006-4p-65 Unmanaged 4 ports 10/100 PoE Ports and 2 Ports 10/100 NON PoE,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"5,170.00",,"5,170.00",,"68,446,713.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,742",,Invoice,,10/21/2024,,AS010319,,Barclays Computers (Pvt) Ltd,,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,10/21/2024,,,,BDCOM:S1008 (BDCOM S1008 8 Port 10/100 BaseT Standard Switch),,BDCOM S1008 8 Port 10/100 BaseT Standard Switch,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,10.00,,"3,310.00",,"33,100.00",,"68,479,813.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,742",,Invoice,,10/21/2024,,AS010319,,Barclays Computers (Pvt) Ltd,,BDCOM S1508E Switch,,10/21/2024,,,,BDCOM:S1508E,,,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,5.00,,"5,070.00",,"25,350.00",,"68,505,163.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,742",,Invoice,,10/21/2024,,AS010319,,Barclays Computers (Pvt) Ltd,,BDCOM POE S1000-8P2F  8Port 100M Switch,,10/21/2024,,,,BDCOM:S1000-8P2F (BDCOM POE S1000-8P2F  8Port 100M Switch),,BDCOM POE S1000-8P2F  8Port 100M Switch,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"6,870.00",,"6,870.00",,"68,512,033.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,742",,Invoice,,10/21/2024,,AS010319,,Barclays Computers (Pvt) Ltd,,BDCOM WAP2100-T512,,10/21/2024,,,,BDCOM:WAP2100-T512 (BDCOM WAP2100-T512),,BDCOM WAP2100-T512,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"15,940.00",,"15,940.00",,"68,527,973.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,742",,Invoice,,10/21/2024,,AS010319,,Barclays Computers (Pvt) Ltd,,BDCOM WAP2100-T618,,10/21/2024,,,,BDCOM:WAP2100-T618 (BDCOM WAP2100-T618),,BDCOM WAP2100-T618,,BDCOM,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"21,000.00",,"21,000.00",,"68,548,973.56",,Income,,0.00,,,,,,,,,,0.00
,,,"9,778",,Invoice,,10/22/2024,,AS010320,,LANKA COMMODITY BROKERS LTD,,Anti Spam Service,,10/22/2024,,,,Services,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"6,599.34",,"6,599.34",,"68,555,572.90",,Income,,0.00,,,,,,,,,,0.00
,,,"9,779",,Invoice,,10/22/2024,,AS010321,,LANKA COMMODITY BROKERS LTD,,7GB Storage Space  100GB Transfer Bandwidth  1 Nos Fixed IP. (Clean)  SPF/ DKIM Supported  Spam ...,,10/22/2024,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"18,108.09",,"18,108.09",,"68,573,680.99",,Income,,0.00,,,,,,,,,,0.00
,,,"9,780",,Invoice,,10/22/2024,,AS010322,,LANKA MOUNT CASTLE (PVT) LTD,,20GB Storage Capacity with 30 Email Accounts,,10/22/2024,,,,Host Email,,,,Support and Maintenance,,Mnt,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"14,850.00",,"14,850.00",,"68,588,530.99",,Income,,0.00,,,,,,,,,,0.00
,,,"9,782",,Invoice,,10/23/2024,,AS010323,,Alphasonic Technologies (Pvt) Ltd,,Draytek Vigor 2915 Security Appliance,,10/23/2024,,,,Draytek:Vigor 2915 (Draytek Vigor 2915 Security Appliance),,Draytek Vigor 2915 Security Appliance,,Draytek,,Sal:RS,,A,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,1.00,,"43,500.00",,"43,500.00",,"68,632,030.99",,Income,,0.00,,,,,,,,,,0.00
,,,"9,861",,Invoice,,10/23/2024,,AS010324,,Barclays Computers (Pvt) Ltd,,Synology 2TB Plus Hard Drive,,10/23/2024,,,,HDD:HAT3300-2T (Synology 2TB Plus Hard Drive),,Synology 2TB Plus Hard Drive,,Hard Drive,,Sal:RS,,AS,,Taxable Sales,,,,Accounts Receivable,,Paid,,,,,,2.00,,"36,000.00",,"72,000.00",,"68,704,030.99",,Income,,0.00,,,,,,,,,,0.00
