Type,Date,Num,Name,Item,Description,Sales Tax Code,Qty,Amount,Product Category,Rep,PONumber,Memo,QBTxnID,Subtotal,SalesTaxTotal,SalesTaxRate,SalesTaxItem,CustomerTaxCode,AppliedAmount,BalanceRemaining,IsPaid,DueDate,ShipDate,Terms,UnitPrice
Invoice,2009-05-15,AS004035,EXPRESS NEWSPAPERS (CEYLON) LTD,Item,SN 504060,Taxable Sales,1,0,,Mahi,PO/2009/00114,,128-1242359920,209950.00,0.00,0.00,Non VAT,,-209950.00,0.00,1,2009-05-15,2009-05-15,Due on receipt,0
Invoice,2009-05-15,AS004035,EXPRESS NEWSPAPERS (CEYLON) LTD,Item,Item,Taxable Sales,1,0,,Mahi,PO/2009/00114,,128-1242359920,209950.00,0.00,0.00,Non VAT,,-209950.00,0.00,1,2009-05-15,2009-05-15,Due on receipt,0
Invoice,2009-05-15,AS004035,EXPRESS NEWSPAPERS (CEYLON) LTD,Item,Warranty 2 Years,Taxable Sales,1,0,,Mahi,PO/2009/00114,,128-1242359920,209950.00,0.00,0.00,Non VAT,,-209950.00,0.00,1,2009-05-15,2009-05-15,Due on receipt,0
Invoice,2009-05-15,AS004036,STATEMAN HATS (Pvt) LTD.,Labels:2x1 Labels,2 x 1 Thermal Transfer Label- White,VAT,6000,6000.00,Labels,AS,7779,,12F-1242361777,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-05-15,2009-05-15,Due on receipt,1.00
Invoice,2009-05-15,AS004036,STATEMAN HATS (Pvt) LTD.,Item,6 x 1000pcs Rolls,Taxable Sales,1,0,,AS,7779,,12F-1242361777,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-05-15,2009-05-15,Due on receipt,0
Invoice,2009-05-16,AS004037,N.S.H. KARANNAGODA,ActiveHDD:ActiveHDD - Pro,ActiveHDD - Pro Recovery Card,Non,5,13750.00,ActiveHDD,,,,14A-1242450564,13750.00,0.00,0.00,Non VAT,Tax,-13750.00,0.00,1,2009-05-16,2009-05-16,DDU,2750.00
Invoice,2009-05-16,AS004037,N.S.H. KARANNAGODA,Item,2010465 2010495 2010460 2010479 2010500,Taxable Sales,1,0,,,,,14A-1242450564,13750.00,0.00,0.00,Non VAT,Tax,-13750.00,0.00,1,2009-05-16,2009-05-16,DDU,0
Invoice,2009-05-18,AS004038,AssetLine,Synology:CS407e,CS407e - 4 Bay NAS,Non,1,77500.00,Synology,SS,G070907,,14F-1242645486,77500.00,0.00,0.00,Non VAT,Tax,-77500.00,0.00,1,2009-05-18,2009-05-18,Due on receipt,77500.00
Invoice,2009-05-18,AS004038,AssetLine,Item,502940,Taxable Sales,1,0,,SS,G070907,,14F-1242645486,77500.00,0.00,0.00,Non VAT,Tax,-77500.00,0.00,1,2009-05-18,2009-05-18,Due on receipt,0
Invoice,2009-05-22,AS004039,STATEMAN HATS (Pvt) LTD.,Labels:4x4 Labels,4 x 4 Thermal Transfer Labels - White,VAT,4000,19600.00,Labels,AS,7749,,162-1242959735,48600.00,5832.00,12.00,VAT,,-54432.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,4.90
Invoice,2009-05-22,AS004039,STATEMAN HATS (Pvt) LTD.,Item,8 Rolls @ 500 Stickers Each,Taxable Sales,1,0,,AS,7749,,162-1242959735,48600.00,5832.00,12.00,VAT,,-54432.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004039,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,7749,,162-1242959735,48600.00,5832.00,12.00,VAT,,-54432.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004039,STATEMAN HATS (Pvt) LTD.,Labels:ThermalRibbon,Thermal Wax Ribbon,VAT,20,29000.00,Labels,AS,7749,,162-1242959735,48600.00,5832.00,12.00,VAT,,-54432.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,1450.00
Invoice,2009-05-22,AS004040,DFCC BANK,ActiveHDD:ActiveHDD - Basic,"ActiveHDD - Basic 
Recovery Card",Non,30,52500.00,ActiveHDD,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,1750.00
Invoice,2009-05-22,AS004040,DFCC BANK,Item,504061  504062  504063  504064  504065,Taxable Sales,1,0,,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004040,DFCC BANK,Item,504066  504067  504068  504069  504070,Taxable Sales,1,0,,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004040,DFCC BANK,Item,504071  504072  504073  504074  504075,Taxable Sales,1,0,,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004040,DFCC BANK,Item,504076  504077  504078  504079  504080,Taxable Sales,1,0,,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004040,DFCC BANK,Item,504081  504082  504083  504084  504085,Taxable Sales,1,0,,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-22,AS004040,DFCC BANK,Item,504086  504087  504088  504089  504090,Taxable Sales,1,0,,SS,6872,,16E-1242966540,52500.00,0.00,0.00,Non VAT,Tax,-52500.00,0.00,1,2009-05-22,2009-05-22,Due on receipt,0
Invoice,2009-05-27,AS004041,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,OLD HDD:160GBHDDS,160GB Hard Drive IDE - Notebook,Non,1,14000.00,OLD HDD,Fz,,,183-1243408579,14000.00,0.00,0.00,Non VAT,,-14000.00,0.00,1,2009-05-27,2009-05-27,Due on receipt,14000.00
Invoice,2009-05-27,AS004041,KAMINSKI. C/o STATESMAN HATS (PVT) LTD.,Item,SN 504091,Taxable Sales,1,0,,Fz,,,183-1243408579,14000.00,0.00,0.00,Non VAT,,-14000.00,0.00,1,2009-05-27,2009-05-27,Due on receipt,0
Invoice,2009-05-28,AS004042,STONE N STRING (PVT) LTD,Synology:DS207+,DS207+ -  Dual Bay NAS,Non,1,49950.00,Synology,AS,,,188-1243504049,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-28,2009-05-28,Due on receipt,49950.00
Invoice,2009-05-28,AS004042,STONE N STRING (PVT) LTD,Item,SN: 502633,Taxable Sales,1,0,,AS,,,188-1243504049,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-28,2009-05-28,Due on receipt,0
Invoice,2009-05-28,AS004042,STONE N STRING (PVT) LTD,OLD HDD:1TBHDDS,1 TB Hard Drive SATA - Seagate,Non,1,24000.00,OLD HDD,AS,,,188-1243504049,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-28,2009-05-28,Due on receipt,24000.00
Invoice,2009-05-28,AS004042,STONE N STRING (PVT) LTD,Item,SN: 504015,Taxable Sales,1,0,,AS,,,188-1243504049,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-28,2009-05-28,Due on receipt,0
Invoice,2009-05-28,AS004043,LITHITECH ADVANCE SOLUTIONS,Motherboard:2500e 1.5,Via 2500e 1.5Ghz Motherboard w/CPU,Non,2,14000.00,Motherboard,,,,18E-1243504684,14000.00,0.00,0.00,Non VAT,,-14000.00,0.00,1,2009-06-27,2009-05-28,Net 30,7000.00
Invoice,2009-05-28,AS004043,LITHITECH ADVANCE SOLUTIONS,Item,1 year Warranty,Taxable Sales,1,0,,,,,18E-1243504684,14000.00,0.00,0.00,Non VAT,,-14000.00,0.00,1,2009-06-27,2009-05-28,Net 30,0
Invoice,2009-05-28,AS004043,LITHITECH ADVANCE SOLUTIONS,Item,Item,Taxable Sales,1,0,,,,,18E-1243504684,14000.00,0.00,0.00,Non VAT,,-14000.00,0.00,1,2009-06-27,2009-05-28,Net 30,0
Invoice,2009-05-28,AS004043,LITHITECH ADVANCE SOLUTIONS,Item,801030   801056,Taxable Sales,1,0,,,,,18E-1243504684,14000.00,0.00,0.00,Non VAT,,-14000.00,0.00,1,2009-06-27,2009-05-28,Net 30,0
Invoice,2009-05-29,AS004044,STONE N STRING (PVT) LTD,Synology:DS207+,DS207+ -  Dual Bay NAS,Non,1,49950.00,Synology,AS,,,1A2-1243588606,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-29,2009-05-29,Due on receipt,49950.00
Invoice,2009-05-29,AS004044,STONE N STRING (PVT) LTD,Item,SN: 502830,Taxable Sales,1,0,,AS,,,1A2-1243588606,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-29,2009-05-29,Due on receipt,0
Invoice,2009-05-29,AS004044,STONE N STRING (PVT) LTD,OLD HDD:1TBHDDS,1 TB Hard Drive SATA - Seagate,Non,1,24000.00,OLD HDD,AS,,,1A2-1243588606,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-29,2009-05-29,Due on receipt,24000.00
Invoice,2009-05-29,AS004044,STONE N STRING (PVT) LTD,Item,SN: 504018,Taxable Sales,1,0,,AS,,,1A2-1243588606,73950.00,0.00,0.00,Non VAT,,-73950.00,0.00,1,2009-05-29,2009-05-29,Due on receipt,0
Invoice,2009-06-02,AS004045,MUSLIM AID,Labour Charges,Labour Charges,VAT,1,2000.00,,Mahi,,,1A9-1243922809,5500.00,660.00,12.00,VAT,Tax,-6160.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,2000.00
Invoice,2009-06-02,AS004045,MUSLIM AID,Item,JobSheet  8241,Taxable Sales,1,0,,Mahi,,,1A9-1243922809,5500.00,660.00,12.00,VAT,Tax,-6160.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004045,MUSLIM AID,Item,Item,Taxable Sales,1,0,,Mahi,,,1A9-1243922809,5500.00,660.00,12.00,VAT,Tax,-6160.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004045,MUSLIM AID,Accs:PowerSupply,ATX - Slim Casing Powersupply,VAT,1,3500.00,Accs,Mahi,,,1A9-1243922809,5500.00,660.00,12.00,VAT,Tax,-6160.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,3500.00
Invoice,2009-06-02,AS004046,CHRISTIAN AID,Labour Charges,Labour Charges,VAT,1,4000.00,,AS,,,1B5-1243941319,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,4000.00
Invoice,2009-06-02,AS004046,CHRISTIAN AID,Item,"Job Sheet 8244         
1st 2 Hours + 2 Additional Hours",Taxable Sales,1,0,,AS,,,1B5-1243941319,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004046,CHRISTIAN AID,Item,Item,Taxable Sales,1,0,,AS,,,1B5-1243941319,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004046,CHRISTIAN AID,Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,1B5-1243941319,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,2000.00
Invoice,2009-06-02,AS004046,CHRISTIAN AID,Item,"Job Sheet 8239
1st 2 Hours",Taxable Sales,1,0,,AS,,,1B5-1243941319,6000.00,720.00,12.00,VAT,,-6720.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004047,DILARSHAD ENTERPRISE,Labour Charges,Labour Charges,VAT,1,2000.00,,Mahi,,,1BD-1243941981,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,2000.00
Invoice,2009-06-02,AS004047,DILARSHAD ENTERPRISE,Item,Job Sheet 8219,Taxable Sales,1,0,,Mahi,,,1BD-1243941981,2000.00,240.00,12.00,VAT,,-2240.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Memory, 128MB SDRAM - USED,Non,1,2750.00,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,2750.00
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Memory:512-1-King,Kingston 512MB DDR1,Non,1,4300.00,Memory,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,4300.00
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Item,SN 504093,Taxable Sales,1,0,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Accs,Accessories,Non,1,275.00,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,275.00
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Item,SATA CABLE,Taxable Sales,1,0,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004048,STATEMAN HATS (Pvt) LTD.,Item,Ref Job Sheets  8233 8236,Taxable Sales,1,0,,AS,,,1C2-1243942490,7325.00,0.00,0.00,Non VAT,,-7325.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004049,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,1CF-1243944379,4000.00,480.00,12.00,VAT,,-4480.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,2000.00
Invoice,2009-06-02,AS004049,STATEMAN HATS (Pvt) LTD.,Item,JobSheet   8236,Taxable Sales,1,0,,AS,,,1CF-1243944379,4000.00,480.00,12.00,VAT,,-4480.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004049,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1CF-1243944379,4000.00,480.00,12.00,VAT,,-4480.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004049,STATEMAN HATS (Pvt) LTD.,Labour Charges,Labour Charges,VAT,1,2000.00,,AS,,,1CF-1243944379,4000.00,480.00,12.00,VAT,,-4480.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,2000.00
Invoice,2009-06-02,AS004049,STATEMAN HATS (Pvt) LTD.,Item,JobSheet  8233,Taxable Sales,1,0,,AS,,,1CF-1243944379,4000.00,480.00,12.00,VAT,,-4480.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004050,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Labour Charges,Labour Charges,VAT,1,7000.00,,,,,1D7-1243946734,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,7000.00
Invoice,2009-06-02,AS004050,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,Jobsheet   8167 - Virus Cleaning,Taxable Sales,1,0,,,,,1D7-1243946734,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004050,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,7 Hours,Taxable Sales,1,0,,,,,1D7-1243946734,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004051,LANKA COMMODITY BROKERS LTD,HSTPRM,"Shared Hosting Charges
Premium Account
2048MB Space, 100Gb Transfer
MySql / Fixed IP",VAT,1,14100.00,,,,,1DD-1243947134,15862.50,1903.50,12.00,VAT,,-17766.00,0.00,1,2009-06-02,2009-06-01,Due on receipt,14100.00
Invoice,2009-06-02,AS004051,LANKA COMMODITY BROKERS LTD,Item,"From 1st June   to 30th June 2009       USD120 @ 117.50
",Taxable Sales,1,0,,,,,1DD-1243947134,15862.50,1903.50,12.00,VAT,,-17766.00,0.00,1,2009-06-02,2009-06-01,Due on receipt,0
Invoice,2009-06-02,AS004051,LANKA COMMODITY BROKERS LTD,HSTIP,Fixed IP,VAT,1,1762.50,,,,,1DD-1243947134,15862.50,1903.50,12.00,VAT,,-17766.00,0.00,1,2009-06-02,2009-06-01,Due on receipt,1762.50
Invoice,2009-06-02,AS004051,LANKA COMMODITY BROKERS LTD,Item,From 1st June   to 30th June 2009       USD15   @ 117.50,Taxable Sales,1,0,,,,,1DD-1243947134,15862.50,1903.50,12.00,VAT,,-17766.00,0.00,1,2009-06-02,2009-06-01,Due on receipt,0
Invoice,2009-06-02,AS004052,LANKA MOUNT CASTLE (PVT) LTD,Labour Charges,Consultancy Charges,VAT,1,7000.00,,,,,1E4-1243947229,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,7000.00
Invoice,2009-06-02,AS004052,LANKA MOUNT CASTLE (PVT) LTD,Item,from   1st  June 2009   to   30th June 2009,Taxable Sales,1,0,,,,,1E4-1243947229,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004052,LANKA MOUNT CASTLE (PVT) LTD,Item,Item,Taxable Sales,1,0,,,,,1E4-1243947229,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-02,AS004052,LANKA MOUNT CASTLE (PVT) LTD,Item,,Taxable Sales,1,0,,,,,1E4-1243947229,7000.00,840.00,12.00,VAT,,-7840.00,0.00,1,2009-06-02,2009-06-02,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Broadband,Dual Internet Connectivity,VAT,1,13200.00,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,13200.00
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Item,Jan 01 2009 - Jan 31 2009,Taxable Sales,1,0,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Broadband,Dual Internet Connectivity,VAT,1,13200.00,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,13200.00
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Item,Feb 01 2009 - Feb 28 2009,Taxable Sales,1,0,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Broadband,Dual Internet Connectivity,VAT,1,13200.00,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,13200.00
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Item,Mar 01 2009 - Mar 31 2009,Taxable Sales,1,0,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004053,STATEMAN HATS (Pvt) LTD.,Discount,50% Discount ( Second Line Inactive ),VAT,1,-19800.00,,AS,,,1F7-1244264745,19800.00,2376.00,12.00,VAT,,-22176.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,-19800.00
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Broadband,Dual Internet Connectivity,VAT,1,13200.00,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,13200.00
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,April 01 2009 - April 30 2009,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Broadband,Dual Internet Connectivity,VAT,1,13200.00,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,13200.00
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,May 01 2009 - May 31 2009,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Item,Item,Taxable Sales,1,0,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,0
Invoice,2009-06-06,AS004054,STATEMAN HATS (Pvt) LTD.,Discount,50% Discount ( Second Line Inactive ),VAT,1,-13200.00,,AS,,,211-1244268577,13200.00,1584.00,12.00,VAT,,-14784.00,0.00,1,2009-06-06,2009-06-06,Due on receipt,-13200.00
Invoice,2009-06-08,AS004055,STATEMAN HATS (Pvt) LTD.,Labels:4x4 Labels,4 x 4 Thermal Transfer Labels - White,VAT,6000,29400.00,Labels,AS,7836,,225-1244435149,29400.00,3528.00,12.00,VAT,,-32928.00,0.00,1,2009-06-08,2009-06-08,Due on receipt,4.90
Invoice,2009-06-08,AS004055,STATEMAN HATS (Pvt) LTD.,Item,4 Rolls @ 500 Stickers Each,Taxable Sales,1,0,,AS,7836,,225-1244435149,29400.00,3528.00,12.00,VAT,,-32928.00,0.00,1,2009-06-08,2009-06-08,Due on receipt,0
Invoice,2009-06-10,AS004056,LANKA COMMODITY BROKERS LTD,Labour Charges,Labour Charges,VAT,1,2750.00,,AS,,,22C-1244618130,2750.00,330.00,12.00,VAT,,-3080.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,2750.00
Invoice,2009-06-10,AS004056,LANKA COMMODITY BROKERS LTD,Item,UPS Repair Charges with Battery replacement & Circuitry Repair,Taxable Sales,1,0,,AS,,,22C-1244618130,2750.00,330.00,12.00,VAT,,-3080.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,0
Invoice,2009-06-10,AS004057,STATEMAN HATS (Pvt) LTD.,UPS,ProLink 650VA UPS,VAT,2,9500.00,,AS,,,231-1244618290,10400.00,1248.00,12.00,VAT,,-11648.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,4750.00
Invoice,2009-06-10,AS004057,STATEMAN HATS (Pvt) LTD.,Item,504095 504096,Taxable Sales,1,0,,AS,,,231-1244618290,10400.00,1248.00,12.00,VAT,,-11648.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,0
Invoice,2009-06-10,AS004057,STATEMAN HATS (Pvt) LTD.,Accs,Accessories,VAT,1,900.00,,AS,,,231-1244618290,10400.00,1248.00,12.00,VAT,,-11648.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,900.00
Invoice,2009-06-10,AS004057,STATEMAN HATS (Pvt) LTD.,Item,Head Phone with Mic,Taxable Sales,1,0,,AS,,,231-1244618290,10400.00,1248.00,12.00,VAT,,-11648.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,0
Invoice,2009-06-10,AS004057,STATEMAN HATS (Pvt) LTD.,Item,502930,Taxable Sales,1,0,,AS,,,231-1244618290,10400.00,1248.00,12.00,VAT,,-11648.00,0.00,1,2009-06-10,2009-06-10,Due on receipt,0
Invoice,2009-06-11,AS004058,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Network:8 Port Switch,8 Port Switch  - DLINK,VAT,1,3600.00,Network,,,,239-1244698724,8600.00,1032.00,12.00,VAT,,-9632.00,0.00,1,2009-06-11,2009-06-11,Due on receipt,3600.00
Invoice,2009-06-11,AS004058,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,501575,Taxable Sales,1,0,,,,,239-1244698724,8600.00,1032.00,12.00,VAT,,-9632.00,0.00,1,2009-06-11,2009-06-11,Due on receipt,0
Invoice,2009-06-11,AS004058,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Labour Charges,Labour Charges,VAT,1,5000.00,,,,,239-1244698724,8600.00,1032.00,12.00,VAT,,-9632.00,0.00,1,2009-06-11,2009-06-11,Due on receipt,5000.00
Invoice,2009-06-11,AS004058,"FRONTIER AUTOMOTIVES (PVT) LTD.,",Item,"JobSheet 8212  ,  8223",Taxable Sales,1,0,,,,,239-1244698724,8600.00,1032.00,12.00,VAT,,-9632.00,0.00,1,2009-06-11,2009-06-11,Due on receipt,0
